Dst Port,Flow Duration,Tot Fwd Pkts,TotLen Fwd Pkts,Flow Byts/s,Fwd Pkt Len Max,Protocol,Flow Pkts/s,ACK Flag Cnt,SYN Flag Cnt,Fwd IAT Mean,Init Fwd Win Byts,Active Mean,Label
445,143969,3,0,0,0,6,27,0,0,71984.5,8192,0.0,0
0,101178161,62,0,0,0,0,0,0,0,1658658.377,-1,75700000.0,0
3389,1419680,8,1148,1922,677,6,10,0,0,202811.4286,8192,0.0,0
3389,1387362,8,1148,1967,677,6,10,0,0,198194.5714,8192,0.0,0
5355,407519,2,66,161,33,17,4,0,0,407519.0,-1,0.0,0
3389,3559143,10,1305,843,661,6,6,0,0,395460.3333,8192,0.0,0
3389,1723687,8,1128,1571,661,6,8,0,0,246241.0,8192,0.0,0
3389,1721153,8,1144,1583,677,6,8,0,0,245879.0,8192,0.0,0
3389,1663318,8,1128,1628,661,6,9,0,0,237616.8571,8192,0.0,0
53,992,1,51,164314,51,17,2016,0,0,0.0,-1,0.0,0
445,165926,5,286,2748,103,6,54,0,0,41472.75,8192,0.0,0
3389,1681197,8,1128,1611,661,6,8,0,0,240171.0,8192,0.0,0
3389,5043459,9,1144,540,677,6,3,0,0,630432.375,8192,0.0,0
3389,1401741,8,1148,1946,677,6,10,0,0,200248.7143,8192,0.0,0
3389,1536456,8,1132,1765,661,6,9,0,0,219493.7143,8192,0.0,0
3389,1747615,8,1144,1559,677,6,8,0,0,249659.2857,8192,0.0,0
3389,131120,2,0,0,0,6,22,0,0,131120.0,1024,0.0,0
53,1970,1,34,49746,34,17,1015,0,0,0.0,-1,0.0,0
3389,1399013,8,1148,1950,677,6,10,0,0,199859.0,8192,0.0,0
3389,1395772,8,1132,1943,661,6,10,0,0,199396.0,8192,0.0,0
0,87895,520,0,0,0,0,5916,0,0,169.35452790000002,-1,0.0,0
3389,1405635,8,1132,1930,661,6,10,0,0,200805.0,8192,0.0,0
53,1137,1,33,114335,33,17,1759,0,0,0.0,-1,0.0,0
3389,1453032,8,1148,1878,677,6,10,0,0,207576.0,8192,0.0,0
3389,1658102,8,1128,1633,661,6,9,0,0,236871.7143,8192,0.0,0
3389,1510176,8,1132,1796,661,6,9,0,0,215739.4286,8192,0.0,0
3389,1609214,8,1148,1695,677,6,9,0,0,229887.7143,8192,0.0,0
3389,1687609,8,1128,1605,661,6,8,0,0,241087.0,8192,0.0,0
445,750694,5,286,607,103,6,11,0,0,187662.0,8192,0.0,0
53,108042,2,70,3146,35,17,37,0,0,34234.0,-1,0.0,0
3389,1466739,8,1148,1860,677,6,10,0,0,209534.1429,8192,0.0,0
3389,1405595,8,1132,1930,661,6,10,0,0,200799.2857,8192,0.0,0
3389,1403155,8,1132,1933,661,6,10,0,0,200450.7143,8192,0.0,0
3389,1397907,8,1132,1940,661,6,10,0,0,199701.0,8192,0.0,0
3389,1424222,8,1148,1916,677,6,10,0,0,203460.2857,8192,0.0,0
3389,1406401,8,1132,1929,661,6,10,0,0,200914.4286,8192,0.0,0
3389,1489062,8,1132,1821,661,6,10,0,0,212723.1429,8192,0.0,0
53,912,1,32,87719,32,17,2192,0,0,0.0,-1,0.0,0
53,641,1,47,279251,47,17,3120,0,0,0.0,-1,0.0,0
3389,1396305,8,1148,1954,677,6,10,0,0,199472.1429,8192,0.0,0
3389,1728576,8,1128,1567,661,6,8,0,0,246939.4286,8192,0.0,0
3389,1504794,8,1132,1802,661,6,9,0,0,214970.5714,8192,0.0,0
3389,1392893,8,1132,1947,661,6,10,0,0,198984.7143,8192,0.0,0
3389,2203397,8,1128,1229,661,6,6,0,0,314771.0,8192,0.0,0
3389,1698025,8,1144,1604,677,6,8,0,0,242575.0,8192,0.0,0
53,1635,1,28,71559,28,17,1223,0,0,0.0,-1,0.0,0
53,836,1,32,110047,32,17,2392,0,0,0.0,-1,0.0,0
53,938,1,31,127931,31,17,2132,0,0,0.0,-1,0.0,0
443,1425158,3,0,0,0,6,4,0,0,643494.0,8192,0.0,0
56222,32,2,0,0,0,6,62500,1,0,32.0,259,0.0,0
53,1092,1,31,99816,31,17,1831,0,0,0.0,-1,0.0,0
3389,1405106,8,1132,1930,661,6,10,0,0,200729.4286,8192,0.0,0
53,11669,1,45,19024,45,17,171,0,0,0.0,-1,0.0,0
3389,1438484,8,1148,1897,677,6,10,0,0,205497.7143,8192,0.0,0
3389,1404901,8,1148,1942,677,6,10,0,0,200700.1429,8192,0.0,0
3389,1387200,8,1148,1967,677,6,10,0,0,198171.4286,8192,0.0,0
49890,33,1,0,0,0,6,60606,1,0,0.0,181,0.0,0
3389,1406230,8,1132,1929,661,6,10,0,0,200890.0,8192,0.0,0
3389,2328809,10,1994,2038,661,6,8,0,0,258756.5556,8192,0.0,0
3389,2166954,8,1144,1257,677,6,6,0,0,309564.8571,8192,0.0,0
3389,1391705,8,1132,1949,661,6,10,0,0,198815.0,8192,0.0,0
3389,1403715,8,1148,1944,677,6,10,0,0,200530.7143,8192,0.0,0
3389,1759790,8,1128,1539,661,6,8,0,0,251398.5714,8192,0.0,0
3389,1687340,8,1128,1605,661,6,8,0,0,241048.5714,8192,0.0,0
53,12404,1,37,10641,37,17,161,0,0,0.0,-1,0.0,0
3389,1405201,8,1132,1930,661,6,10,0,0,200743.0,8192,0.0,0
53,1736,1,45,103110,45,17,1152,0,0,0.0,-1,0.0,0
53,307,1,50,742671,50,17,6514,0,0,0.0,-1,0.0,0
3389,1950549,8,1144,1397,677,6,7,0,0,278649.8571,8192,0.0,0
3389,1693020,8,1144,1609,677,6,8,0,0,241860.0,8192,0.0,0
80,47166,3,437,27498,437,6,148,0,0,11793.5,8192,0.0,0
443,118577593,45,2218,1106,800,6,1,0,0,2694945.295,8192,960898.5,0
49906,0,2,0,0,0,6,-1,1,0,0.0,129,0.0,0
443,304362,9,781,25311,458,6,65,0,0,38043.0,8192,0.0,0
443,269977,10,551,20861,200,6,66,0,0,29997.44444,8192,0.0,0
50141,0,2,0,0,0,6,-1,1,0,0.0,180,0.0,0
443,53785794,5,123,3,46,6,0,1,1,13400000.0,257,120888.0,0
443,4367503,3,32,7,31,6,0,1,0,2183751.5,256,0.0,0
443,119197623,59,7892,1128,1241,6,1,0,0,2055131.431,8192,600346.5,0
80,86216,2,0,0,0,6,23,1,0,86216.0,255,0.0,0
0,112638906,3,0,0,0,0,0,0,0,56300000.0,-1,0.0,0
0,55852,5,0,0,0,0,89,0,0,13963.0,-1,0.0,0
0,112638926,3,0,0,0,0,0,0,0,56300000.0,-1,0.0,0
3389,119907703,119,51,50,51,6,1,1,1,1016166.975,62991,0.0,0
3389,105102131,9,352,6,130,17,0,0,0,13100000.0,-1,100147.5714,0
3389,105184508,9,234,5,75,17,0,0,0,13100000.0,-1,155527.1667,0
3389,119981014,110,51,46,51,6,1,1,1,1092200.413,63032,0.0,0
3389,107726827,8,96,1,12,17,0,0,0,15000000.0,-1,2420656.143,0
53,205,1,39,536585,39,17,9756,0,0,0.0,-1,0.0,0
3389,2771781,9,1213,1113,661,6,6,0,0,346472.625,8192,0.0,0
3389,1404318,8,1132,1931,661,6,10,0,0,200616.8571,8192,0.0,0
3389,1392078,8,1148,1960,677,6,10,0,0,198868.2857,8192,0.0,0
3389,6062028,10,1333,867,661,6,3,0,0,673558.6667,8192,0.0,0
3389,1696533,8,1128,1596,661,6,8,0,0,242361.8571,8192,0.0,0
3389,16988704,8,1132,159,661,6,1,0,0,2426957.714,8192,155071.0,0
3389,1707641,8,1144,1595,677,6,8,0,0,243948.7143,8192,0.0,0
3389,2775007,10,1418,1609,661,6,7,0,0,308334.1111,8192,0.0,0
3389,1711199,8,1144,1592,677,6,8,0,0,244457.0,8192,0.0,0
3389,5639429,10,1213,547,661,6,3,0,0,626603.2222,8192,0.0,0
53,1241,1,40,144238,40,17,1611,0,0,0.0,-1,0.0,0
53,11121,1,30,16904,30,17,179,0,0,0.0,-1,0.0,0
53,316,1,43,322784,43,17,6329,0,0,0.0,-1,0.0,0
3389,2238708,8,1128,1210,661,6,6,0,0,319815.4286,8192,0.0,0
3389,3365611,9,1262,884,661,6,5,0,0,420701.375,8192,0.0,0
53,28207,2,68,11557,34,17,141,0,0,18625.0,-1,0.0,0
50086,122,2,0,0,0,6,16393,0,0,122.0,0,0.0,0
53,1899,1,43,76355,43,17,1053,0,0,0.0,-1,0.0,0
3389,2130543,8,1128,1271,661,6,7,0,0,304363.2857,8192,0.0,0
3389,1695879,8,1128,1597,661,6,8,0,0,242268.4286,8192,0.0,0
5355,407473,2,66,161,33,17,4,0,0,407473.0,-1,0.0,0
3389,1388769,8,1148,1965,677,6,10,0,0,198395.5714,8192,0.0,0
3389,1392063,8,1132,1948,661,6,10,0,0,198866.1429,8192,0.0,0
49965,32,1,0,0,0,6,62500,1,0,0.0,980,0.0,0
53,461,1,45,229934,45,17,4338,0,0,0.0,-1,0.0,0
3389,1398945,8,1148,1950,677,6,10,0,0,199849.2857,8192,0.0,0
3389,20715595,12,1923,235,661,6,1,0,0,1883235.909,8192,3627914.0,0
3389,1413187,11,1148,1931,677,6,12,0,0,141318.7,8192,0.0,0
53,986,1,38,141987,38,17,2028,0,0,0.0,-1,0.0,0
53,369,1,42,271002,42,17,5420,0,0,0.0,-1,0.0,0
53,18783,2,62,10009,31,17,212,0,0,17430.0,-1,0.0,0
3389,1395057,8,1132,1944,661,6,10,0,0,199293.8571,8192,0.0,0
3389,2235607,8,1128,1211,661,6,6,0,0,319372.4286,8192,0.0,0
53,268,1,36,388059,36,17,7462,0,0,0.0,-1,0.0,0
53,247,1,36,809716,36,17,8097,0,0,0.0,-1,0.0,0
3389,1665351,8,1128,1626,661,6,9,0,0,237907.2857,8192,0.0,0
53,219,1,42,456621,42,17,9132,0,0,0.0,-1,0.0,0
3389,1710987,8,1128,1583,661,6,8,0,0,244426.7143,8192,0.0,0
53,92049,2,70,3128,35,17,43,0,0,91601.0,-1,0.0,0
3389,2041228,8,1132,1329,661,6,7,0,0,291604.0,8192,0.0,0
3389,1865910,8,1144,1460,677,6,8,0,0,266558.5714,8192,0.0,0
53,1002,1,39,133732,39,17,1996,0,0,0.0,-1,0.0,0
3389,1680079,8,1128,1612,661,6,8,0,0,240011.2857,8192,0.0,0
53,1578,1,28,74144,28,17,1267,0,0,0.0,-1,0.0,0
443,214288,7,844,88983,437,6,121,0,0,32870.0,8192,0.0,0
80,116068484,16,443,9,432,6,0,0,0,7737898.932999999,8192,117498.3636,0
80,48243,3,437,26884,437,6,145,0,0,12059.5,8192,0.0,0
443,50009,8,515,160311,197,6,319,0,0,7144.142856999999,8192,0.0,0
50002,0,2,0,0,0,6,-1,1,0,0.0,5403,0.0,0
443,986,3,77,78093,46,6,3042,1,1,493.0,256,0.0,0
49994,38,2,0,0,0,6,52631,1,0,38.0,180,0.0,0
443,72579,9,557,80202,206,6,234,0,0,9072.375,8192,0.0,0
123,18872,1,48,5086,48,17,105,0,0,0.0,-1,0.0,0
443,116874243,16,865,73,238,6,0,0,0,7791616.2,8192,384864.5,0
443,803,3,77,95890,46,6,3735,1,1,401.5,258,0.0,0
50252,0,2,31,-1,31,6,-1,1,1,0.0,946,0.0,0
443,164070,3,0,0,0,6,24,0,0,82035.0,8192,0.0,0
80,25,2,0,0,0,6,80000,1,0,25.0,255,0.0,0
3389,119949723,12,322,8,75,17,0,0,0,10900000.0,-1,793991.2857,0
0,113027304,66,0,0,0,0,0,0,0,1738881.6,-1,36700000.0,0
123,18698,1,48,5134,48,17,106,0,0,0.0,-1,0.0,0
445,172693,3,0,0,0,6,23,0,0,86346.5,8192,0.0,0
3389,106341883,8,96,1,12,17,0,0,0,15000000.0,-1,1064842.571,0
3389,1698319,8,1128,1595,661,6,8,0,0,242617.0,8192,0.0,0
3389,119188132,106,51,44,51,6,1,1,1,1135125.067,64000,0.0,0
3389,118642995,111,51,47,51,6,1,1,1,1078572.682,64000,0.0,0
3389,119973749,107,0,45,0,6,1,1,0,1123035.481,253,0.0,0
3389,1710840,8,1128,1583,661,6,8,0,0,244405.7143,8192,0.0,0
3389,1403438,8,1148,1944,677,6,10,0,0,200491.1429,8192,0.0,0
443,9030202,3,0,0,0,6,0,0,0,4515101.0,8192,3014753.0,0
3389,1396067,8,1132,1943,661,6,10,0,0,199438.1429,8192,0.0,0
443,1136070,3,0,0,0,6,5,0,0,548991.5,8192,0.0,0
53,527,1,45,284629,45,17,3795,0,0,0.0,-1,0.0,0
49943,12,1,0,0,0,6,166666,1,0,0.0,172,0.0,0
3389,2517763,9,1171,1100,661,6,7,0,0,314720.375,8192,0.0,0
53,59832,2,80,5983,40,17,66,0,0,25605.0,-1,0.0,0
3389,5623173,9,1144,491,677,6,3,0,0,702896.625,8192,0.0,0
53,302,1,40,317880,40,17,6622,0,0,0.0,-1,0.0,0
3389,1952567,8,1128,1387,661,6,7,0,0,278938.1429,8192,0.0,0
3389,2394706,8,1144,1137,677,6,6,0,0,342100.8571,64240,0.0,0
3389,1681362,8,1144,1620,677,6,8,0,0,240194.5714,8192,0.0,0
53,1559,1,38,82103,38,17,1282,0,0,0.0,-1,0.0,0
53,250,1,37,680000,37,17,8000,0,0,0.0,-1,0.0,0
53,73773,2,74,4662,37,17,54,0,0,73294.0,-1,0.0,0
53,832,1,38,125000,38,17,2403,0,0,0.0,-1,0.0,0
3389,2383585,10,2450,1706,661,6,8,0,0,264842.7778,8192,0.0,0
53,893,1,60,215005,60,17,2239,0,0,0.0,-1,0.0,0
65206,72,2,0,0,0,6,27777,1,0,72.0,260,0.0,0
3389,1988437,8,1128,1362,661,6,7,0,0,284062.4286,8192,0.0,0
445,419802,5,286,1086,103,6,21,0,0,104935.5,8192,0.0,0
3389,2347376,9,1333,1741,661,6,7,0,0,293422.0,8192,0.0,0
53,178749,2,102,2215,51,17,22,0,0,178265.0,-1,0.0,0
53,270,1,42,370370,42,17,7407,0,0,0.0,-1,0.0,0
3389,2351581,8,1144,1158,677,6,6,0,0,335940.1429,64240,0.0,0
443,9022940,3,0,0,0,6,0,0,0,4511470.0,8192,3007502.0,0
443,47964084,12,1008,99,453,6,0,0,0,4360371.273,8192,403684.0,0
3389,1860264,8,1144,1464,677,6,8,0,0,265752.0,8192,0.0,0
53,302,1,43,337748,43,17,6622,0,0,0.0,-1,0.0,0
53,1060,1,60,183018,60,17,1886,0,0,0.0,-1,0.0,0
3389,2271940,8,1128,1208,661,6,7,0,0,324562.8571,8192,0.0,0
3389,1719771,8,1128,1575,661,6,8,0,0,245681.5714,8192,0.0,0
3389,5439355,9,1128,504,661,6,3,0,0,679919.375,8192,0.0,0
443,21,1,0,0,0,6,95238,1,0,0.0,256,0.0,0
3389,1968697,8,1144,1384,677,6,7,0,0,281242.4286,8192,0.0,0
80,115764956,16,456,12,445,6,0,0,0,7717663.732999999,8192,23304.18182,0
49685,1,2,0,0,0,6,2000000,1,0,1.0,32,0.0,0
443,117248396,13,597,38,197,6,0,0,0,9770699.667,8192,117746.0,0
445,340100,3,0,0,0,6,11,0,0,170050.0,8192,0.0,0
443,0,1,31,-1,31,6,-1,1,1,0.0,62,0.0,0
49772,891925,2,62,69,31,6,2,1,1,891925.0,62,0.0,0
0,112639273,66,0,0,0,0,0,0,0,1732911.892,-1,43300000.0,0
80,115626266,18,875,19,432,6,0,0,0,6801545.058999999,8192,61759.27273,0
49924,0,2,0,0,0,6,-1,1,0,0.0,176,0.0,0
443,1,1,31,31000000,31,6,2000000,1,1,0.0,31080,0.0,0
443,62514637,12,581,91,194,6,0,0,0,5683145.0,8192,235676.0,0
443,116959734,16,1010,42,364,6,0,0,0,7797315.6,8192,234748.5,0
443,117369768,21,1688,21,539,6,0,0,0,5868488.4,8192,211808.8182,0
443,118437282,15,871,37,224,6,0,0,0,8459805.857,8192,893544.5,0
443,116935579,15,1500,53,872,6,0,0,0,8352541.357000001,8192,163740.5,0
50271,151,2,38,251655,38,6,19867,1,1,151.0,176,0.0,0
443,724,3,77,106353,46,6,4143,1,1,362.0,256,0.0,0
53,264,1,40,424242,40,17,7575,0,0,0.0,-1,0.0,0
443,5086534,7,1046,946,729,6,2,0,0,14524.33333,8192,0.0,0
443,59006665,12,1126,78,511,6,0,0,0,5348224.727,8192,117322.0,0
50359,117798256,24,18227,156,1430,6,0,1,1,5119008.304,172,233262.0,0
80,107511012,18,5786,162,1244,6,0,0,0,6324177.176,8192,0.0,0
3389,115766216,570,109400,6195,1232,17,11,0,0,203258.051,-1,5077247.166999999,0
53,1003,1,40,178464,40,17,1994,0,0,0.0,-1,0.0,0
53,64679,2,70,4885,35,17,61,0,0,25016.0,-1,0.0,0
443,32809335,11,958,185,421,6,0,0,0,26125.7,8192,261257.0,0
80,116662379,16,401,6,390,6,0,0,0,7777491.932999999,8192,94497.09091,0
50551,73,2,0,0,0,6,27397,1,0,73.0,510,0.0,0
443,669,3,77,115097,46,6,4484,1,1,334.5,258,0.0,0
443,1612,3,77,47766,46,6,1861,1,1,806.0,252,0.0,0
123,18610,1,48,5158,48,17,107,0,0,0.0,-1,0.0,0
443,77888,2,73,2542,73,6,38,1,1,77888.0,254,0.0,0
443,77901,2,73,2541,73,6,38,1,1,77901.0,257,0.0,0
3389,105334890,9,344,6,130,17,0,0,0,13200000.0,-1,118166.5714,0
3389,119950071,103,51,43,51,6,1,1,1,1166865.52,63386,0.0,0
3389,119190357,103,51,43,51,6,1,1,1,1168532.912,63386,0.0,0
0,112639287,3,0,0,0,0,0,0,0,56300000.0,-1,0.0,0
3389,119550105,98,51,41,51,6,1,1,1,1232475.309,62650,0.0,0
443,77789,2,72,2532,72,6,38,1,1,77789.0,258,0.0,0
3389,105200502,9,234,5,75,17,0,0,0,13100000.0,-1,128890.0,0
3389,105115496,8,222,5,75,17,0,0,0,15000000.0,-1,156912.2857,0
0,112639281,3,0,0,0,0,0,0,0,56300000.0,-1,0.0,0
3389,1942449,8,1144,1402,677,6,7,0,0,277492.7143,8192,0.0,0
53,18254,1,30,6354,30,17,109,0,0,0.0,-1,0.0,0
3389,2106197,8,1144,1293,677,6,7,0,0,300885.2857,8192,0.0,0
3389,1400287,8,1132,1937,661,6,10,0,0,200041.0,8192,0.0,0
3389,2221803,8,1128,1219,661,6,6,0,0,317400.4286,8192,0.0,0
3389,1406837,8,1148,1939,677,6,10,0,0,200976.7143,8192,0.0,0
3389,2031008,8,1144,1341,677,6,7,0,0,290144.0,8192,0.0,0
3389,3145734,9,1278,1001,677,6,6,0,0,393216.75,8192,0.0,0
3389,2464442,8,1144,1224,677,6,6,0,0,352063.1429,8192,0.0,0
3389,1933277,8,1144,1409,677,6,7,0,0,276182.4286,8192,0.0,0
53,1122,1,44,103386,44,17,1782,0,0,0.0,-1,0.0,0
53,285,1,45,371929,45,17,7017,0,0,0.0,-1,0.0,0
53,907,1,51,130099,51,17,2205,0,0,0.0,-1,0.0,0
3389,1706692,8,1128,1587,661,6,8,0,0,243813.1429,8192,0.0,0
3389,2027440,8,1128,1336,661,6,7,0,0,289634.2857,8192,0.0,0
445,669859,5,286,680,103,6,13,0,0,167444.75,8192,0.0,0
3389,1972288,8,1144,1381,677,6,7,0,0,281755.4286,8192,0.0,0
50309,8,1,0,0,0,6,250000,1,0,0.0,196,0.0,0
3389,1920094,8,1144,1419,677,6,7,0,0,274299.1429,8192,0.0,0
3389,4982541,9,1144,546,677,6,3,0,0,622817.625,8192,0.0,0
3389,2094325,8,1128,1293,661,6,7,0,0,299189.2857,8192,0.0,0
3389,1401522,8,1132,1935,661,6,10,0,0,200217.4286,8192,0.0,0
3389,2354406,9,1278,1239,677,6,7,0,0,294300.75,8192,0.0,0
3389,1396875,8,1132,1942,661,6,10,0,0,199553.5714,8192,0.0,0
3389,1670342,8,1128,1621,661,6,8,0,0,238620.2857,8192,0.0,0
53,394,1,32,406091,32,17,5076,0,0,0.0,-1,0.0,0
53,18211,2,72,15375,36,17,219,0,0,17920.0,-1,0.0,0
3389,1748588,8,1128,1549,661,6,8,0,0,249798.2857,8192,0.0,0
6001,25,2,0,0,0,6,80000,1,0,25.0,259,0.0,0
53,34526,2,72,11237,36,17,115,0,0,30461.0,-1,0.0,0
53,1346,1,60,144130,60,17,1485,0,0,0.0,-1,0.0,0
3389,2090291,8,1128,1295,661,6,7,0,0,298613.0,8192,0.0,0
3389,1686296,8,1128,1606,661,6,8,0,0,240899.4286,8192,0.0,0
3389,2256633,8,1144,1233,677,6,7,0,0,322376.1429,8192,0.0,0
3389,2745792,10,1144,1419,677,6,6,0,0,305088.0,8192,0.0,0
3389,1960470,8,1144,1389,677,6,7,0,0,280067.1429,8192,0.0,0
3389,2870429,10,1434,1561,677,6,7,0,0,318936.5556,8192,0.0,0
53,17319,1,51,9411,51,17,115,0,0,0.0,-1,0.0,0
53,213,1,52,563380,52,17,9389,0,0,0.0,-1,0.0,0
3389,2434979,9,1171,1137,661,6,7,0,0,304372.375,8192,0.0,0
3389,2075634,8,1128,1305,661,6,7,0,0,296519.1429,8192,0.0,0
53,1209,1,34,103391,34,17,1654,0,0,0.0,-1,0.0,0
60314,26,2,0,0,0,6,76923,1,0,26.0,260,0.0,0
3389,1915210,9,1821,1776,677,6,8,0,0,239401.25,8192,0.0,0
3389,2172868,8,1144,1254,677,6,6,0,0,310409.7143,8192,0.0,0
3389,1709549,8,1128,1584,661,6,8,0,0,244221.2857,8192,0.0,0
49723,31,1,0,0,0,6,64516,1,0,0.0,184,0.0,0
443,102653481,17,331,44,195,6,0,0,0,6415842.562999999,8192,42367.1,0
49706,49,2,0,0,0,6,40816,0,0,49.0,0,0.0,0
3389,1999848,8,1144,1362,677,6,7,0,0,285692.5714,8192,0.0,0
49692,6,1,0,0,0,6,333333,1,0,0.0,115,0.0,0
3389,1659384,8,1144,1642,677,6,9,0,0,237054.8571,8192,0.0,0
53,25345,1,45,5642,45,17,78,0,0,0.0,-1,0.0,0
53,1138,1,32,80843,32,17,1757,0,0,0.0,-1,0.0,0
3389,2090728,8,1128,1295,661,6,7,0,0,298675.4286,8192,0.0,0
53,284,1,41,514084,41,17,7042,0,0,0.0,-1,0.0,0
3389,2446072,9,1333,1670,661,6,7,0,0,305759.0,8192,0.0,0
53,357,1,47,621848,47,17,5602,0,0,0.0,-1,0.0,0
3389,21006704,3,0,0,0,6,0,0,0,4517769.0,8192,1530859.0,0
3389,1922841,8,1144,1417,677,6,7,0,0,274691.5714,8192,0.0,0
53,210,1,43,485714,43,17,9523,0,0,0.0,-1,0.0,0
53,1318,1,31,82701,31,17,1517,0,0,0.0,-1,0.0,0
3389,1933010,8,1144,1409,677,6,7,0,0,276144.2857,8192,0.0,0
3389,2286513,10,2498,1800,677,6,8,0,0,254057.0,8192,0.0,0
53,382,1,36,272251,36,17,5235,0,0,0.0,-1,0.0,0
3389,2373345,8,1148,1149,677,6,6,0,0,339049.2857,8192,0.0,0
53,14262,1,46,11849,46,17,140,0,0,0.0,-1,0.0,0
3389,2217423,8,1144,1245,677,6,7,0,0,316774.7143,8192,0.0,0
3389,2760930,9,1144,986,677,6,5,0,0,345116.25,8192,0.0,0
445,540162,5,286,844,103,6,16,0,0,135028.5,8192,0.0,0
3389,8180511,10,1187,343,677,6,2,0,0,908945.6667,8192,0.0,0
49779,29,1,0,0,0,6,68965,1,0,0.0,180,0.0,0
50298,7,1,0,0,0,6,285714,1,0,0.0,913,0.0,0
3389,1400877,8,1148,1948,677,6,10,0,0,200125.2857,8192,0.0,0
3389,1678965,8,1128,1613,661,6,8,0,0,239852.1429,8192,0.0,0
3389,1943855,8,1144,1401,677,6,7,0,0,277693.5714,8192,0.0,0
3389,2038609,8,1128,1328,661,6,7,0,0,291229.8571,8192,0.0,0
3389,2073537,8,1144,1314,677,6,7,0,0,296219.5714,8192,0.0,0
3389,1942803,8,1144,1402,677,6,7,0,0,277543.2857,8192,0.0,0
53,292,1,46,369863,46,17,6849,0,0,0.0,-1,0.0,0
3389,2201584,8,1144,1237,677,6,6,0,0,314512.0,8192,0.0,0
3389,1680294,8,1128,1612,661,6,8,0,0,240042.0,8192,0.0,0
53,323,1,40,297213,40,17,6191,0,0,0.0,-1,0.0,0
53,2138,1,31,50982,31,17,935,0,0,0.0,-1,0.0,0
60515,24,2,0,0,0,6,83333,1,0,24.0,256,0.0,0
3389,2096009,8,1128,1292,661,6,7,0,0,299429.8571,8192,0.0,0
3389,1949281,8,1144,1397,677,6,7,0,0,278468.7143,8192,0.0,0
445,610556,5,373,892,140,6,14,0,0,152626.75,8192,0.0,0
3389,2127236,8,1128,1273,661,6,7,0,0,303890.8571,8192,0.0,0
3389,2064781,8,1128,1312,661,6,7,0,0,294968.7143,8192,0.0,0
3389,1917421,8,1144,1421,677,6,7,0,0,273917.2857,8192,0.0,0
63042,17,2,0,0,0,6,117647,1,0,17.0,256,0.0,0
53,968,1,37,163223,37,17,2066,0,0,0.0,-1,0.0,0
3389,1395025,8,1132,1944,661,6,10,0,0,199289.2857,8192,0.0,0
3389,2248564,9,1229,1379,677,6,8,0,0,281070.5,8192,0.0,0
3389,1680146,8,1128,1612,661,6,8,0,0,240020.8571,8192,0.0,0
53,815,1,44,176687,44,17,2453,0,0,0.0,-1,0.0,0
3389,1694320,8,1128,1598,661,6,8,0,0,242045.7143,8192,0.0,0
53,1237,1,45,95392,45,17,1616,0,0,0.0,-1,0.0,0
445,123015,3,0,0,0,6,32,0,0,61507.5,8192,0.0,0
443,331362,9,512,15037,194,6,48,0,0,41420.25,8192,0.0,0
53,30789,2,68,10588,34,17,129,0,0,30508.0,-1,0.0,0
49994,254,2,38,149606,38,6,11811,1,1,254.0,176,0.0,0
49984,3,3,31,10300000,31,6,1000000,1,0,1.5,946,0.0,0
80,116346350,18,875,19,432,6,0,0,0,6843902.941000001,8192,172082.0,0
443,159,3,31,194968,31,6,18867,1,0,79.5,253,0.0,0
443,116749539,16,1000,42,354,6,0,0,0,7783302.6,8192,86864.5,0
80,116655976,17,883,27,436,6,0,0,0,7290285.937999999,8192,46532.75,0
53,1288,1,34,97049,34,17,1552,0,0,0.0,-1,0.0,0
443,115916025,21,905,58,453,6,0,0,0,5795801.25,8192,151466.7273,0
443,5024887,6,599,146,517,6,1,0,0,1004977.4,8192,0.0,0
3389,3481807,10,1874,1076,661,6,6,0,0,386867.4444,8192,0.0,0
53,277,1,42,361010,42,17,7220,0,0,0.0,-1,0.0,0
0,937994,2,0,0,0,0,2,0,0,937994.0,-1,0.0,0
3389,1402751,8,1148,1945,677,6,10,0,0,200393.0,8192,0.0,0
3389,2693473,8,1132,1007,661,6,6,0,0,384781.8571,8192,0.0,0
3389,2623147,8,1148,1040,677,6,6,0,0,374735.2857,8192,0.0,0
50132,37,1,0,0,0,6,54054,1,0,0.0,913,0.0,0
53,63031,2,56,2284,28,17,63,0,0,19724.0,-1,0.0,0
53,350,1,42,285714,42,17,5714,0,0,0.0,-1,0.0,0
53,1709,1,37,87770,37,17,1170,0,0,0.0,-1,0.0,0
53,112928,1,32,1390,32,17,17,0,0,0.0,-1,0.0,0
53,192,1,39,572916,39,17,10416,0,0,0.0,-1,0.0,0
53,900,1,40,156666,40,17,2222,0,0,0.0,-1,0.0,0
3389,1398331,8,1148,1951,677,6,10,0,0,199761.5714,8192,0.0,0
49969,12,1,0,0,0,6,166666,1,0,0.0,185,0.0,0
53,1418,1,34,117771,34,17,1410,0,0,0.0,-1,0.0,0
3389,1393736,8,1148,1958,677,6,10,0,0,199105.1429,8192,0.0,0
3389,7652290,8,1132,354,661,6,2,0,0,1093184.2859999998,8192,118985.0,0
53,1655,1,42,87009,42,17,1208,0,0,0.0,-1,0.0,0
49788,9,1,0,0,0,6,222222,1,0,0.0,135,0.0,0
53,93514,2,80,3828,40,17,42,0,0,20493.0,-1,0.0,0
53,1147,1,42,125544,42,17,1743,0,0,0.0,-1,0.0,0
