Dst Port,Flow Duration,Tot Fwd Pkts,TotLen Fwd Pkts,Flow Byts/s,Fwd Pkt Len Max,Protocol,Flow Pkts/s,ACK Flag Cnt,SYN Flag Cnt,Fwd IAT Mean,Init Fwd Win Byts,Active Mean,Label
443,53733337,5,123,3,46,6,0,1,1,13433334.25,256,61287.0,0
51642,73,3,31,424657,31,6,41095,1,0,36.5,60,0.0,0
51644,0,3,31,-1,31,6,-1,1,0,0.0,946,0.0,0
51639,1,3,31,31000000,31,6,3000000,1,0,0.5,946,0.0,0
51645,42,3,31,738095,31,6,71428,1,0,21.0,946,0.0,0
80,2431,3,148,160839,148,6,2879,0,0,972.0,8192,0.0,0
80,4523,2,0,0,0,6,442,1,0,4523.0,279,0.0,0
80,1086,3,161,597605,161,6,6445,0,0,381.0,8192,0.0,0
80,1903,3,161,341040,161,6,3678,0,0,805.0,8192,0.0,0
53,12735,1,45,11857,45,17,157,0,0,0.0,-1,0.0,0
53,99155,2,60,5143,30,17,40,0,0,24063.0,-1,0.0,0
0,110315827,24,0,0,0,0,0,0,0,4796340.30434783,-1,449.454545454545,0
443,110434118,17,4,197,1,6,0,1,0,6902132.375,256,28810.090909090897,0
443,110060595,136,6843,13980,519,6,11,1,0,815263.666666667,253,834323.2727272729,0
443,119958226,22,3186,48,641,6,0,1,0,5711211.42857143,256,298782.75,0
53,2204,1,33,129310,33,17,907,0,0,0.0,-1,0.0,0
53,408,1,42,284313,42,17,4901,0,0,0.0,-1,0.0,0
51650,348,2,0,0,0,6,5747,1,0,348.0,123,0.0,0
53,65659,2,70,2985,35,17,60,0,0,65303.0,-1,0.0,0
53,655,1,32,187786,32,17,3053,0,0,0.0,-1,0.0,0
53,69986,2,126,4057,63,17,57,0,0,69633.0,-1,0.0,0
53,945,1,30,137566,30,17,2116,0,0,0.0,-1,0.0,0
80,5456216,4,97,60,97,6,1,0,0,20724.6666666667,8192,0.0,0
0,112637063,3,0,0,0,0,0,0,0,56318531.5,-1,0.0,0
80,5509706,4,97,59,97,6,1,0,0,20687.6666666667,8192,0.0,0
3389,28258,5,100,4211,49,6,247,0,0,7064.5,8192,0.0,0
80,5844283,4,97,56,97,6,1,0,0,20688.0,8192,0.0,0
3389,314485,8,440,2038,131,6,38,0,0,44926.4285714286,8192,0.0,0
3389,7562528,8,440,84,131,6,1,0,0,1080361.14285714,8192,137873.0,0
3389,3476205,8,440,184,131,6,3,0,0,496600.714285714,8192,0.0,0
3389,6701813,8,440,95,131,6,1,0,0,957401.857142857,8192,176684.0,0
3389,3554208,9,440,180,131,6,3,0,0,444276.0,8192,0.0,0
3389,6264571,9,440,102,131,6,2,0,0,783071.375,8192,467046.0,0
80,6214688,4,97,52,97,6,1,0,0,20711.3333333333,8192,0.0,0
3389,6197070,8,440,103,131,6,2,0,0,885295.7142857141,8192,114359.0,0
443,1,1,58,89000000,58,6,3000000,1,1,0.0,64,0.0,0
445,157907,3,0,0,0,6,25,0,0,78953.5,8192,0.0,0
443,60188694,9,1902,101,821,6,0,0,0,7523586.75,8192,0.0,0
80,85,2,0,0,0,6,23529,1,0,85.0,278,0.0,0
3389,161102,6,440,3978,131,6,62,0,0,32220.4,8192,0.0,0
3389,321448,7,440,1994,131,6,34,0,0,53574.6666666667,8192,0.0,0
80,53799602,2,0,0,0,6,0,1,0,53799602.0,279,0.0,0
3389,6504988,8,440,98,131,6,1,0,0,929284.0,8192,129679.0,0
3389,6203869,8,440,103,131,6,2,0,0,886267.0,8192,109850.0,0
51550,270,3,0,0,0,6,11111,0,0,135.0,0,0.0,0
3389,6587905,9,444,97,131,6,2,0,0,823488.125,8192,301931.0,0
0,112636944,3,0,0,0,0,0,0,0,56318472.0,-1,0.0,0
3389,2923722,8,444,220,131,6,4,0,0,417674.571428571,8192,0.0,0
445,185922,3,0,0,0,6,21,0,0,92961.0,8192,0.0,0
443,525905,9,553,8225,202,6,30,0,0,65738.125,8192,0.0,0
80,1115,3,148,350672,148,6,6278,0,0,273.5,8192,0.0,0
80,669,3,161,970104,161,6,10463,0,0,146.5,8192,0.0,0
53,2078,1,42,107795,42,17,962,0,0,0.0,-1,0.0,0
3389,11072289,8,444,58,131,6,1,0,0,1581755.57142857,8192,441965.0,0
3389,6042886,8,444,106,131,6,2,0,0,863269.4285714291,8192,238484.0,0
51536,114415323,10,522,4,58,6,0,1,0,12712813.6666667,64,6899750.0,0
3389,6610115,8,444,97,131,6,1,0,0,944302.142857143,8192,485872.0,0
80,5454613,4,97,60,97,6,1,0,0,20718.0,8192,0.0,0
3389,7012862,9,444,91,131,6,1,0,0,876607.75,8192,309484.0,0
80,110090628,16,596,12,293,6,0,0,0,7337254.53333333,8192,46441.7272727273,0
3389,6857023,7,444,94,131,6,1,0,0,1142837.16666667,8192,131288.0,0
137,1547800,3,150,96,50,17,1,0,0,773900.0,-1,0.0,0
3389,6462736,9,444,99,131,6,2,0,0,807842.0,8192,325947.0,0
80,931,3,161,697099,161,6,7518,0,0,240.0,8192,0.0,0
80,1052,3,161,616920,161,6,6653,0,0,245.0,8192,0.0,0
80,84,2,0,0,0,6,23809,1,0,84.0,278,0.0,0
80,831,3,161,780986,161,6,8423,0,0,219.5,8192,0.0,0
23,93397153,2,0,0,0,6,0,0,0,93397153.0,15008,0.0,0
80,860,3,161,754651,161,6,8139,0,0,210.0,8192,0.0,0
80,83,2,0,0,0,6,24096,1,0,83.0,278,0.0,0
80,939,3,161,691160,161,6,7454,0,0,210.5,8192,0.0,0
80,105,2,0,0,0,6,19047,1,0,105.0,278,0.0,0
80,5842224,4,97,56,97,6,1,0,0,20713.6666666667,8192,0.0,0
445,28215,3,0,0,0,6,141,0,0,14107.5,8192,0.0,0
80,54172101,2,0,0,0,6,0,1,0,54172101.0,279,0.0,0
80,5843773,4,97,56,97,6,1,0,0,20708.6666666667,8192,0.0,0
80,54170502,2,0,0,0,6,0,1,0,54170502.0,279,0.0,0
80,5463628,4,97,60,97,6,1,0,0,20717.0,8192,0.0,0
80,840,3,148,465476,148,6,8333,0,0,205.0,8192,0.0,0
80,801,3,161,810237,161,6,8739,0,0,224.0,8192,0.0,0
80,82,2,0,0,0,6,24390,1,0,82.0,278,0.0,0
80,54770162,2,0,0,0,6,0,1,0,54770162.0,279,0.0,0
80,72,2,0,0,0,6,27777,1,0,72.0,278,0.0,0
80,607,3,161,1069192,161,6,11532,0,0,156.0,8192,0.0,0
80,71,2,0,0,0,6,28169,1,0,71.0,278,0.0,0
80,5384582,4,97,60,97,6,1,0,0,20726.6666666667,8192,0.0,0
80,841,3,161,771700,161,6,8323,0,0,254.0,8192,0.0,0
80,89,2,0,0,0,6,22471,1,0,89.0,278,0.0,0
80,54630051,2,0,0,0,6,0,1,0,54630051.0,279,0.0,0
80,5864843,4,97,55,97,6,1,0,0,20729.0,8192,0.0,0
0,112636575,3,0,0,0,0,0,0,0,56318287.5,-1,0.0,0
80,54660794,2,0,0,0,6,0,1,0,54660794.0,279,0.0,0
53,1058,1,38,98298,38,17,1890,0,0,0.0,-1,0.0,0
80,832,3,161,780048,161,6,8413,0,0,210.0,8192,0.0,0
80,5593254,4,97,58,97,6,1,0,0,20677.3333333333,8192,0.0,0
80,821,3,161,790499,161,6,8526,0,0,197.0,8192,0.0,0
80,85,2,0,0,0,6,23529,1,0,85.0,278,0.0,0
80,116119452,16,445,9,434,6,0,0,0,7741296.8,8192,120081.363636364,0
80,1610,3,161,403105,161,6,4347,0,0,559.5,8192,0.0,0
80,839,3,161,773539,161,6,8343,0,0,222.0,8192,0.0,0
80,745,3,161,871140,161,6,9395,0,0,194.5,8192,0.0,0
80,80,2,0,0,0,6,25000,1,0,80.0,278,0.0,0
443,118436865,17,1251,82,601,6,0,0,0,7402304.0625,8192,457809.0,0
0,112636897,3,0,0,0,0,0,0,0,56318448.5,-1,0.0,0
445,1045361,7,364,904,103,6,11,0,0,174226.833333333,8192,0.0,0
80,44,2,0,0,0,6,45454,1,0,44.0,278,0.0,0
80,91,2,0,0,0,6,21978,1,0,91.0,278,0.0,0
0,112636977,3,0,0,0,0,0,0,0,56318488.5,-1,0.0,0
80,6537030,4,97,50,97,6,1,0,0,20285.6666666667,8192,0.0,0
445,150281,3,0,0,0,6,26,0,0,75140.5,8192,0.0,0
445,769514,7,364,1229,103,6,15,0,0,128252.333333333,8192,0.0,0
80,53860983,2,0,0,0,6,0,1,0,53860983.0,279,0.0,0
80,85,2,0,0,0,6,23529,1,0,85.0,279,0.0,0
80,80,2,0,0,0,6,25000,1,0,80.0,278,0.0,0
80,5002427,4,97,65,97,6,1,0,0,20695.0,8192,0.0,0
80,55011901,2,0,0,0,6,0,1,0,55011901.0,279,0.0,0
80,49,2,0,0,0,6,40816,1,0,49.0,279,0.0,0
80,76,2,0,0,0,6,26315,1,0,76.0,278,0.0,0
80,75,2,0,0,0,6,26666,1,0,75.0,278,0.0,0
80,53881293,2,0,0,0,6,0,1,0,53881293.0,279,0.0,0
80,6191840,4,97,52,97,6,1,0,0,20701.6666666667,8192,0.0,0
80,66,2,0,0,0,6,30303,1,0,66.0,279,0.0,0
80,54704248,2,0,0,0,6,0,1,0,54704248.0,279,0.0,0
80,5253130,4,97,62,97,6,1,0,0,20702.0,8192,0.0,0
80,54761129,2,0,0,0,6,0,1,0,54761129.0,279,0.0,0
80,6094451,4,97,53,97,6,1,0,0,20718.3333333333,8192,0.0,0
80,88,2,0,0,0,6,22727,1,0,88.0,278,0.0,0
80,955,3,161,679581,161,6,7329,0,0,223.0,8192,0.0,0
80,786,3,161,825699,161,6,8905,0,0,209.5,8192,0.0,0
80,59,2,0,0,0,6,33898,1,0,59.0,278,0.0,0
445,23944,3,0,0,0,6,167,0,0,11972.0,8192,0.0,0
80,5720205,4,97,57,97,6,1,0,0,20694.6666666667,8192,0.0,0
80,54294042,2,0,0,0,6,0,1,0,54294042.0,279,0.0,0
80,849,3,148,460541,148,6,8244,0,0,208.5,8192,0.0,0
80,84,2,0,0,0,6,23809,1,0,84.0,278,0.0,0
80,6164521,4,97,53,97,6,1,0,0,20614.6666666667,8192,0.0,0
80,643,3,161,1009331,161,6,10886,0,0,133.5,8192,0.0,0
80,72,2,0,0,0,6,27777,1,0,72.0,278,0.0,0
80,54496983,2,0,0,0,6,0,1,0,54496983.0,279,0.0,0
80,55309080,2,0,0,0,6,0,1,0,55309080.0,279,0.0,0
80,54282644,2,0,0,0,6,0,1,0,54282644.0,279,0.0,0
445,174052,3,0,0,0,6,22,0,0,87026.0,8192,0.0,0
80,6175482,4,97,53,97,6,1,0,0,20686.0,8192,0.0,0
137,1528890,3,150,98,50,17,1,0,0,764445.0,-1,0.0,0
80,53838766,2,0,0,0,6,0,1,0,53838766.0,279,0.0,0
80,85,2,0,0,0,6,23529,1,0,85.0,278,0.0,0
80,89,2,0,0,0,6,22471,1,0,89.0,278,0.0,0
80,84,2,0,0,0,6,23809,1,0,84.0,278,0.0,0
80,796,3,161,815326,161,6,8793,0,0,225.0,8192,0.0,0
80,761,3,161,852825,161,6,9198,0,0,210.0,8192,0.0,0
80,87,2,0,0,0,6,22988,1,0,87.0,278,0.0,0
80,88,2,0,0,0,6,22727,1,0,88.0,278,0.0,0
80,54107372,2,0,0,0,6,0,1,0,54107372.0,279,0.0,0
445,2551212,7,364,370,103,6,4,0,0,425202.0,8192,0.0,0
80,885,3,148,441807,148,6,7909,0,0,212.5,8192,0.0,0
80,70,2,0,0,0,6,28571,1,0,70.0,278,0.0,0
80,54525077,2,0,0,0,6,0,1,0,54525077.0,279,0.0,0
0,112636921,3,0,0,0,0,0,0,0,56318460.5,-1,0.0,0
80,53734511,2,0,0,0,6,0,1,0,53734511.0,279,0.0,0
80,5503145,4,97,59,97,6,1,0,0,20715.3333333333,8192,0.0,0
445,178071,3,0,0,0,6,22,0,0,89035.5,8192,0.0,0
80,1682,3,161,385850,161,6,4161,0,0,645.0,8192,0.0,0
80,53981801,2,0,0,0,6,0,1,0,53981801.0,279,0.0,0
445,134217,3,0,0,0,6,29,0,0,67108.5,8192,0.0,0
80,955,3,148,409424,148,6,7329,0,0,218.0,8192,0.0,0
445,73448,3,0,0,0,6,54,0,0,36724.0,8192,0.0,0
445,495125,7,364,1910,103,6,24,0,0,82520.8333333333,8192,0.0,0
80,54010809,2,0,0,0,6,0,1,0,54010809.0,279,0.0,0
80,6129479,4,97,53,97,6,1,0,0,20679.6666666667,8192,0.0,0
80,96,2,0,0,0,6,20833,1,0,96.0,279,0.0,0
80,88,2,0,0,0,6,22727,1,0,88.0,278,0.0,0
0,112636835,3,0,0,0,0,0,0,0,56318417.5,-1,0.0,0
80,826,3,161,785714,161,6,8474,0,0,213.0,8192,0.0,0
80,54079468,2,0,0,0,6,0,1,0,54079468.0,279,0.0,0
80,5305900,4,97,61,97,6,1,0,0,20708.3333333333,8192,0.0,0
53,51736,2,64,5914,32,17,77,0,0,27350.0,-1,0.0,0
80,197,2,0,0,0,6,10152,1,0,197.0,64240,0.0,0
53,260,1,33,500000,33,17,7692,0,0,0.0,-1,0.0,0
53,349,1,40,275071,40,17,5730,0,0,0.0,-1,0.0,0
53,13103,1,39,10302,39,17,152,0,0,0.0,-1,0.0,0
53,1159,1,51,161345,51,17,1725,0,0,0.0,-1,0.0,0
443,54619,9,550,116626,199,6,311,0,0,6827.375,8192,0.0,0
443,318355,9,506,15639,194,6,50,0,0,39794.375,8192,0.0,0
53,13405,1,47,16560,47,17,149,0,0,0.0,-1,0.0,0
53,1050,1,51,155238,51,17,1904,0,0,0.0,-1,0.0,0
53,861,1,43,132404,43,17,2322,0,0,0.0,-1,0.0,0
53,1417,1,36,88214,36,17,1411,0,0,0.0,-1,0.0,0
53,12964,1,46,13961,46,17,154,0,0,0.0,-1,0.0,0
53,20090,1,43,7068,43,17,99,0,0,0.0,-1,0.0,0
53,405,1,37,222222,37,17,4938,0,0,0.0,-1,0.0,0
53,409,1,40,234718,40,17,4889,0,0,0.0,-1,0.0,0
443,215101,9,551,20506,200,6,74,0,0,26887.625,8192,0.0,0
443,231,2,0,0,0,6,8658,1,0,231.0,255,0.0,0
80,5339123,3,0,0,0,6,0,0,0,2669561.5,8192,0.0,0
138,72167696,2,417,5,216,17,0,0,0,72167696.0,-1,0.0,0
443,297,3,46,154882,46,6,10101,1,0,148.5,251,0.0,0
51963,6301,2,0,0,0,6,317,1,0,6301.0,10227,0.0,0
443,17070670,15,2662,493,677,6,1,0,0,1219333.57142857,8192,572251.0,0
443,62096300,19,1443,137,784,6,0,0,0,3449794.44444444,8192,215457.166666667,0
80,105,2,0,0,0,6,19047,1,0,105.0,256,0.0,0
80,54468595,2,0,0,0,6,0,1,0,54468595.0,279,0.0,0
51910,71,3,31,436619,31,6,42253,1,0,35.5,980,0.0,0
80,115919610,16,447,10,436,6,0,0,0,7727974.0,8192,23634.8181818182,0
80,116484135,16,443,9,432,6,0,0,0,7765609.0,8192,162792.272727273,0
443,116084744,21,821,55,447,6,0,0,0,5804237.2,8192,81485.6666666667,0
51941,65,2,0,0,0,6,30769,1,0,65.0,123,0.0,0
443,62727371,17,976,78,228,6,0,0,0,3920460.6875,8192,4601118.0,0
137,1544327,3,150,97,50,17,1,0,0,772163.5,-1,0.0,0
51961,30,3,31,1033333,31,6,100000,1,0,15.0,1013,0.0,0
80,1006,3,148,388667,148,6,6958,0,0,255.5,8192,0.0,0
80,74,2,0,0,0,6,27027,1,0,74.0,278,0.0,0
443,118269903,30,1022,1051,250,6,1,0,0,4078272.51724138,8192,120865.0,0
443,254,3,77,303149,46,6,11811,1,1,127.0,843,0.0,0
443,116845855,17,862,286,215,6,0,0,0,7302865.9375,8192,286081.0,0
443,117234145,19,1298,52,416,6,0,0,0,6513008.05555556,8192,352088.0,0
51939,0,2,0,0,0,6,-1,1,0,0.0,184,0.0,0
443,118152147,17,1194,52,335,6,0,0,0,7384509.1875,8192,911386.0,0
443,54097078,5,123,3,46,6,0,1,1,13524269.5,253,145831.0,0
443,684,3,77,112573,46,6,4385,1,1,342.0,256,0.0,0
443,53096515,5,123,3,46,6,0,1,1,13274128.75,258,145701.0,0
51950,1,2,31,31000000,31,6,2000000,1,1,1.0,70,0.0,0
51928,13,2,0,0,0,6,153846,1,0,13.0,184,0.0,0
443,119936535,46,1250,1114,211,6,1,0,0,2665256.33333333,8192,1845531.5,0
443,399,3,77,192982,46,6,7518,1,1,199.5,256,0.0,0
51949,84,3,77,916666,46,6,47619,1,1,42.0,166,0.0,0
443,139,2,31,223021,31,6,14388,1,1,139.0,64240,0.0,0
80,5849665,4,97,56,97,6,1,0,0,17095.0,8192,0.0,0
443,60612745,11,3448,132,869,6,0,0,0,6061274.5,8192,0.0,0
443,234,3,31,132478,31,6,12820,1,0,117.0,254,0.0,0
0,112637018,3,0,0,0,0,0,0,0,56318509.0,-1,0.0,0
80,54514159,2,0,0,0,6,0,1,0,54514159.0,279,0.0,0
443,115114723,19,1116,14,517,6,0,0,0,6395262.38888889,8192,37904.4545454546,0
0,112636872,3,0,0,0,0,0,0,0,56318436.0,-1,0.0,0
0,112636845,3,0,0,0,0,0,0,0,56318422.5,-1,0.0,0
443,116793968,13,952,49,322,6,0,0,0,9731884.5,8192,155279.5,0
445,199828,3,0,0,0,6,20,0,0,99914.0,8192,0.0,0
80,54326499,2,0,0,0,6,0,1,0,54326499.0,279,0.0,0
80,5189951,4,97,63,97,6,1,0,0,20737.3333333333,8192,0.0,0
80,85,2,0,0,0,6,23529,1,0,85.0,278,0.0,0
80,84,2,0,0,0,6,23809,1,0,84.0,278,0.0,0
80,82,2,0,0,0,6,24390,1,0,82.0,278,0.0,0
80,107,2,0,0,0,6,18691,1,0,107.0,278,0.0,0
80,847,3,148,461629,148,6,8264,0,0,202.5,8192,0.0,0
80,543,3,161,1195211,161,6,12891,0,0,137.0,8192,0.0,0
443,5104705,149,9011,74087,501,6,80,0,0,34491.25,8192,0.0,0
443,5834328,123,11655,46954,565,6,54,0,0,47822.3606557377,8192,0.0,0
53,260,1,42,384615,42,17,7692,0,0,0.0,-1,0.0,0
443,430987,10,509,9399,194,6,41,0,0,47887.4444444444,8192,0.0,0
443,9170695,106,10349,27699,533,6,31,0,0,42384.9809523809,8192,0.0,0
443,186,3,53,284946,53,6,16129,1,0,93.0,253,0.0,0
443,11092394,135,11399,28940,581,6,32,0,0,48850.9552238806,8192,0.0,0
443,192,3,53,276041,53,6,15625,1,0,96.0,252,0.0,0
0,112636913,3,0,0,0,0,0,0,0,56318456.5,-1,0.0,0
445,120787,3,0,0,0,6,33,0,0,60393.5,8192,0.0,0
53,310,1,40,309677,40,17,6451,0,0,0.0,-1,0.0,0
53,1168,1,41,143835,41,17,1712,0,0,0.0,-1,0.0,0
53,336,1,44,642857,44,17,5952,0,0,0.0,-1,0.0,0
53,909,1,32,176017,32,17,2200,0,0,0.0,-1,0.0,0
53,12430,1,42,11665,42,17,160,0,0,0.0,-1,0.0,0
80,853,2,0,0,0,6,2344,1,0,853.0,253,0.0,0
80,131069,4,427,20546,427,6,68,0,0,43637.6666666667,8192,0.0,0
80,1719,2,0,0,0,6,1163,1,0,1719.0,256,0.0,0
445,199928,3,0,0,0,6,20,0,0,99964.0,8192,0.0,0
80,249,2,0,0,0,6,8032,1,0,249.0,253,0.0,0
80,153417,4,427,17553,427,6,58,0,0,51133.3333333333,8192,0.0,0
445,1051136,7,364,899,103,6,11,0,0,175189.333333333,8192,0.0,0
52103,5249,7,7608,1449418,1460,6,1524,1,0,874.833333333333,5392,0.0,0
443,3911713,13,2387,2617,725,6,5,0,0,325976.083333333,8192,0.0,0
52057,11782,10,13288,1127822,1460,6,933,1,0,1309.11111111111,7647,0.0,0
443,178,2,0,0,0,6,11235,1,0,178.0,254,0.0,0
443,161,2,0,0,0,6,12422,1,0,161.0,253,0.0,0
443,93,2,0,0,0,6,21505,1,0,93.0,257,0.0,0
443,10382826,9,1194,558,443,6,1,0,0,54206.25,8192,433650.0,0
443,10592255,10,1721,704,519,6,1,0,0,71539.11111111111,8192,643852.0,0
80,94691,1,0,0,0,6,21,1,0,0.0,255,0.0,0
80,115601108,19,1319,31,436,6,0,0,0,6421655.72222222,8192,512520.909090909,0
443,36702305,14,1093,162,430,6,0,0,0,2363100.23076923,8192,190356.0,0
443,100230610,24,985,447,279,6,0,0,0,4357852.60869565,8192,109485.0,0
443,3201,2,0,0,0,6,624,1,0,3201.0,254,0.0,0
443,60697869,17,1198,72,481,6,0,0,0,3793616.8125,8192,117333.166666667,0
443,61084678,18,1094,113,443,6,0,0,0,3593216.35294118,8192,84404.8333333333,0
443,117494101,54,1022,1025,252,6,1,0,0,2216869.83018868,8192,162751.5,0
52010,1,2,0,0,0,6,2000000,1,0,1.0,131,0.0,0
443,496,3,77,155241,46,6,6048,1,1,248.0,254,0.0,0
52033,1,2,0,0,0,6,2000000,1,0,1.0,125,0.0,0
443,117350953,21,858,178,228,6,0,0,0,5867547.65,8192,174081.0,0
443,885,3,77,87005,46,6,3389,1,1,442.5,258,0.0,0
52049,1,3,77,77000000,46,6,3000000,1,1,0.5,127,0.0,0
80,91214495,13,440,24,431,6,0,0,0,7528931.33333333,8192,35165.8888888889,0
80,55024345,2,0,0,0,6,0,1,0,55024345.0,279,0.0,0
443,115397969,21,728,38,367,6,0,0,0,5769898.45,8192,53609.0909090909,0
443,91203228,18,2022,170,650,6,0,0,0,5360931.05882353,8192,423426.66666666704,0
443,112159553,7,169,2,46,6,0,1,1,18693258.833333302,258,155905.5,0
443,112160307,7,169,2,46,6,0,1,1,18693384.5,252,77839.5,0
52040,0,2,0,0,0,6,-1,1,0,0.0,33,0.0,0
52043,1,2,0,0,0,6,2000000,1,0,1.0,220,0.0,0
443,256,3,77,300781,46,6,11718,1,1,128.0,255,0.0,0
80,885,3,148,441807,148,6,7909,0,0,205.0,8192,0.0,0
80,83,2,0,0,0,6,24096,1,0,83.0,278,0.0,0
80,6082990,4,97,53,97,6,1,0,0,20690.0,8192,0.0,0
0,112636814,3,0,0,0,0,0,0,0,56318407.0,-1,0.0,0
80,88,2,0,0,0,6,22727,1,0,88.0,279,0.0,0
80,555,3,161,1169369,161,6,12612,0,0,135.5,8192,0.0,0
80,53931417,2,0,0,0,6,0,1,0,53931417.0,279,0.0,0
80,5955958,4,97,55,97,6,1,0,0,20706.0,8192,0.0,0
80,86,2,0,0,0,6,23255,1,0,86.0,279,0.0,0
80,54058467,2,0,0,0,6,0,1,0,54058467.0,279,0.0,0
0,112636920,3,0,0,0,0,0,0,0,56318460.0,-1,0.0,0
443,54370,9,557,79805,206,6,294,0,0,6796.25,8192,0.0,0
53,30257,2,72,11831,36,17,132,0,0,29764.0,-1,0.0,0
53,906,1,45,130242,45,17,2207,0,0,0.0,-1,0.0,0
80,196,2,0,0,0,6,10204,1,0,196.0,253,0.0,0
53,1226,1,33,106035,33,17,1631,0,0,0.0,-1,0.0,0
53,238,1,42,420168,42,17,8403,0,0,0.0,-1,0.0,0
53,863,1,36,158748,36,17,2317,0,0,0.0,-1,0.0,0
53,2037,1,31,92783,31,17,981,0,0,0.0,-1,0.0,0
53,13943,1,32,10973,32,17,143,0,0,0.0,-1,0.0,0
53,361,1,35,462603,35,17,5540,0,0,0.0,-1,0.0,0
53,12687,1,34,11980,34,17,157,0,0,0.0,-1,0.0,0
80,238,2,0,0,0,6,8403,1,0,238.0,253,0.0,0
53,49578,2,80,6333,40,17,80,0,0,49227.0,-1,0.0,0
53,265,1,45,400000,45,17,7547,0,0,0.0,-1,0.0,0
53,2620,1,31,60305,31,17,763,0,0,0.0,-1,0.0,0
53,50063,2,68,6911,34,17,79,0,0,32549.0,-1,0.0,0
53,919,1,58,217627,58,17,2176,0,0,0.0,-1,0.0,0
80,860,2,0,0,0,6,2325,1,0,860.0,254,0.0,0
80,77,2,0,0,0,6,25974,1,0,77.0,254,0.0,0
53,956,1,37,94142,37,17,2092,0,0,0.0,-1,0.0,0
443,372951,9,525,9121,207,6,40,0,0,46618.875,8192,0.0,0
53,456,1,35,188596,35,17,4385,0,0,0.0,-1,0.0,0
80,3089989,15,407,10943,407,6,13,0,0,6646.21428571429,8192,0.0,0
80,3089692,17,407,12506,407,6,15,0,0,6151.75,8192,0.0,0
443,324962,8,520,10810,202,6,40,0,0,46423.1428571429,8192,0.0,0
53,1184,1,32,129222,32,17,1689,0,0,0.0,-1,0.0,0
53,13142,1,47,24197,47,17,152,0,0,0.0,-1,0.0,0
53,266,1,60,511278,60,17,7518,0,0,0.0,-1,0.0,0
53,268584,2,79,1247,47,17,14,0,0,255834.0,-1,0.0,0
53,523354,2,74,538,41,17,7,0,0,505242.0,-1,0.0,0
80,58087,3,437,22311,437,6,120,0,0,17285.5,8192,0.0,0
80,5033710,4,1165,377,1165,6,1,0,0,28072.3333333333,8192,0.0,0
80,104,2,0,0,0,6,19230,1,0,104.0,253,0.0,0
80,137014,3,427,19654,427,6,58,0,0,35760.0,8192,0.0,0
53,1449,1,37,133885,37,17,1380,0,0,0.0,-1,0.0,0
443,192570,8,863,46767,535,6,93,0,0,27507.7142857143,8192,0.0,0
53,217,1,41,672811,41,17,9216,0,0,0.0,-1,0.0,0
53,294,1,38,312925,38,17,6802,0,0,0.0,-1,0.0,0
53,12603,1,40,11187,40,17,158,0,0,0.0,-1,0.0,0
80,124,2,0,0,0,6,16129,1,0,124.0,63278,0.0,0
52265,789,3,31,39290,31,6,5069,1,0,394.5,30016,0.0,0
80,132,2,0,0,0,6,15151,1,0,132.0,62914,0.0,0
80,10052108,5,1015,364,517,6,0,0,0,45104.0,8192,0.0,0
80,136,2,0,0,0,6,14705,1,0,136.0,64240,0.0,0
80,10050988,4,378,313,378,6,0,0,0,17172.0,8192,0.0,0
80,139,2,0,0,0,6,14388,1,0,139.0,256,0.0,0
80,10428880,6,845,170,453,6,1,0,0,103309.8,8192,0.0,0
80,108,2,0,0,0,6,18518,1,0,108.0,256,0.0,0
443,179,2,0,0,0,6,11173,1,0,179.0,258,0.0,0
443,142,2,0,0,0,6,14084,1,0,142.0,254,0.0,0
443,11035583,8,873,393,342,6,1,0,0,1442833.42857143,8192,141304.0,0
80,85,2,0,0,0,6,23529,1,0,85.0,278,0.0,0
443,180,2,0,0,0,6,11111,1,0,180.0,254,0.0,0
80,711,3,161,912798,161,6,9845,0,0,179.5,8192,0.0,0
80,764,3,161,849476,161,6,9162,0,0,207.0,8192,0.0,0
80,47127661,145,8523,7661,445,6,8,0,0,286836.798611111,8192,295984.0,0
80,131,2,0,0,0,6,15267,1,0,131.0,305,0.0,0
80,790,3,161,821518,161,6,8860,0,0,214.5,8192,0.0,0
80,868,3,161,747695,161,6,8064,0,0,258.5,8192,0.0,0
80,93,2,0,0,0,6,21505,1,0,93.0,278,0.0,0
80,46094138,8,456,56,452,6,0,0,0,5740584.42857143,8192,33754.5,0
80,132,2,0,0,0,6,15151,1,0,132.0,256,0.0,0
80,6665,2,0,0,0,6,300,1,0,6665.0,254,0.0,0
443,324,3,46,141975,46,6,9259,1,0,162.0,256,0.0,0
443,60667871,14,703,99,378,6,0,0,0,4666759.30769231,8192,145167.166666667,0
443,60549151,13,744,18,456,6,0,0,0,5045762.58333333,8192,27984.5,0
80,60563620,9,416,17,411,6,0,0,0,6320098.875,8192,112340.8,0
443,60348610,14,957,89,632,6,0,0,0,4642200.76923077,8192,20369.0,0
52134,0,2,0,0,0,6,-1,1,0,0.0,123,0.0,0
80,115543938,16,286,22,275,6,0,0,0,7702929.2,8192,12419.5454545455,0
80,115502301,18,298,53,287,6,0,0,0,6794253.0,8192,115132.727272727,0
52145,111,3,31,279279,31,6,27027,1,0,55.5,292,0.0,0
80,115714257,17,1052,18,521,6,0,0,0,7232141.0625,8192,22887.7272727273,0
80,115788608,19,2094,36,521,6,0,0,0,6432700.44444444,8192,29516.3636363636,0
